u	q	r
5506	236435	0.6
12166	236438	0.3333333333333333
18901	236438	0.5
27730	236438	0.16666666666666666
26723	236439	0.3333333333333333
27099	236439	0.6666666666666666
122	236444	0.16666666666666666
12786	236444	0.16666666666666666
23196	236444	0.5
27117	236444	0.16666666666666666
1165	236452	0.3333333333333333
5184	236452	0.16666666666666666
5464	236452	0.5
875	236461	0.25
20955	236461	0.25
29955	236461	0.25
27107	236461	0.25
22477	236474	0.5
27108	236474	0.5
5184	236483	0.3333333333333333
23668	236483	0.6666666666666666
17876	236486	0.3333333333333333
22267	236486	0.6666666666666666
26813	236491	0.6666666666666666
31448	236491	0.3333333333333333
26723	236495	0.3333333333333333
26795	236495	0.6666666666666666
12166	236497	0.3333333333333333
26097	236497	0.1111111111111111
26831	236497	0.1111111111111111
27848	236497	0.1111111111111111
28150	236497	0.1111111111111111
30646	236497	0.1111111111111111
26472	236497	0.1111111111111111
5464	236502	0.2
26472	236502	0.4
26976	236502	0.4
1158	236513	0.25
5405	236513	0.5
20024	236513	0.25
3	236516	0.1111111111111111
2193	236516	0.1111111111111111
21005	236516	0.1111111111111111
26246	236516	0.3333333333333333
26933	236516	0.1111111111111111
26985	236516	0.2222222222222222
3	236517	0.5
27111	236517	0.5
25	236542	0.5384615384615384
21460	236542	0.46153846153846156
26363	236544	0.5
27114	236544	0.5
10	236559	0.2857142857142857
5184	236559	0.14285714285714285
21561	236559	0.5714285714285714
695	236564	0.4
2050	236564	0.2
27113	236564	0.4
57	236568	0.2
26924	236568	0.8
27390	236570	0.5
10216	236570	0.5
25	236571	0.5
26278	236571	0.5
10	236573	0.5
3415	236573	0.5
875	236579	0.2222222222222222
27117	236579	0.4444444444444444
27982	236579	0.3333333333333333
875	236585	0.4
21522	236585	0.6
3384	236588	0.35714285714285715
26060	236588	0.5714285714285714
26472	236588	0.07142857142857142
22775	236597	0.5
27087	236597	0.5
26636	236600	0.4444444444444444
27526	236600	0.2222222222222222
27654	236600	0.2222222222222222
27928	236600	0.1111111111111111
21163	236608	0.3333333333333333
26246	236608	0.3333333333333333
27121	236608	0.3333333333333333
356	236625	0.14285714285714285
22900	236625	0.2857142857142857
25268	236625	0.5714285714285714
27122	236638	0.6666666666666666
33712	236638	0.3333333333333333
19	236640	0.5
27125	236640	0.5
18431	236652	0.6666666666666666
22775	236652	0.3333333333333333
27058	236653	0.5
27127	236653	0.5
122	236659	0.3333333333333333
17876	236659	0.3333333333333333
27126	236659	0.3333333333333333
27099	236676	0.75
27233	236676	0.25
1272	236678	0.16666666666666666
3981	236678	0.6666666666666666
5184	236678	0.16666666666666666
28686	236683	0.5
4327	236683	0.5
1034	236684	0.5
27129	236684	0.5
25	236706	0.2
1034	236706	0.2
20159	236706	0.6
875	236707	0.7777777777777778
26390	236707	0.2222222222222222
1158	236711	0.3333333333333333
27777	236711	0.3333333333333333
22267	236711	0.3333333333333333
27665	236724	0.5
356	236724	0.5
25049	236733	0.5
27138	236733	0.5
1272	236755	0.08333333333333333
12166	236755	0.08333333333333333
20955	236755	0.08333333333333333
26431	236755	0.5
28715	236755	0.16666666666666666
35174	236755	0.08333333333333333
30	236759	0.16666666666666666
4088	236759	0.3333333333333333
27706	236759	0.16666666666666666
27712	236759	0.3333333333333333
20955	236762	0.5
27141	236762	0.5
5184	236763	0.3333333333333333
27142	236763	0.6666666666666666
20914	236764	0.3333333333333333
26847	236764	0.6666666666666666
4440	236766	0.6666666666666666
5184	236766	0.3333333333333333
875	236767	0.5
27144	236767	0.5
29146	236781	0.5
27150	236781	0.5
27151	236786	1.0
26215	236792	0.375
26723	236792	0.625
568	236799	0.375
21163	236799	0.125
27003	236799	0.5
26924	236801	0.5
22253	236801	0.5
25486	236805	0.5
22900	236805	0.5
22552	236809	0.4
26744	236809	0.2
29926	236809	0.4
25	236814	0.5
748	236814	0.3333333333333333
30039	236814	0.16666666666666666
5184	236817	0.5
27099	236817	0.5
5184	236818	0.3333333333333333
23196	236818	0.6666666666666666
25835	236829	0.5
27156	236829	0.5
20159	236832	0.4
26506	236832	0.6
25555	236838	1.0
20159	236841	0.3333333333333333
21252	236841	0.6666666666666666
27161	236849	1.0
19	236851	0.14285714285714285
20955	236851	0.14285714285714285
26024	236851	0.5714285714285714
26427	236851	0.14285714285714285
25486	236859	0.2
27141	236859	0.6
32976	236859	0.2
21768	236861	0.6
22477	236861	0.2
29700	236861	0.2
22477	236862	0.25
22900	236862	0.5
25268	236862	0.25
57	236863	0.5
22900	236863	0.5
875	236868	0.125
1279	236868	0.25
5184	236868	0.25
25986	236868	0.125
27154	236868	0.25
26828	236872	0.6666666666666666
27113	236872	0.3333333333333333
19	236879	0.5
26981	236879	0.5
26924	236884	1.0
19	236900	0.2
20955	236900	0.2
26601	236900	0.6
1034	236903	0.25
5184	236903	0.25
15266	236903	0.5
1914	236904	0.5
4898	236904	0.5
26215	236906	0.6
26723	236906	0.4
3430	236907	0.5
27170	236907	0.5
3384	236908	0.2727272727272727
20955	236908	0.18181818181818182
27058	236908	0.5454545454545454
5184	236912	0.3333333333333333
27171	236912	0.6666666666666666
5184	236921	0.3333333333333333
14216	236921	0.6666666666666666
12666	236924	0.16666666666666666
15456	236924	0.5
26642	236924	0.16666666666666666
27666	236924	0.16666666666666666
26847	236932	1.0
5184	236952	0.5
26692	236952	0.5
22	236966	0.25
18936	236966	0.25
27622	236966	0.25
27158	236966	0.25
25486	236967	0.5
26977	236967	0.5
22434	236976	0.3333333333333333
29364	236976	0.3333333333333333
21016	236976	0.3333333333333333
32349	236983	0.5
27174	236983	0.5
20955	236988	0.5
22267	236988	0.5
5184	236992	0.5
27175	236992	0.5
13601	236998	0.5
27177	236998	0.5
875	237001	1.0
20955	237010	0.08333333333333333
25963	237010	0.3333333333333333
26723	237010	0.3333333333333333
26987	237010	0.25
20955	237024	0.3333333333333333
27178	237024	0.6666666666666666
2050	237034	0.5
22253	237034	0.5
3992	237035	0.5
12166	237035	0.5
5184	237041	0.25
13601	237041	0.25
27181	237041	0.5
19	237048	0.5
26601	237048	0.5
1640	237050	0.25
13601	237050	0.25
25698	237050	0.5
356	237057	0.6666666666666666
1034	237057	0.3333333333333333
122	237062	0.07692307692307693
356	237062	0.5384615384615384
26831	237062	0.38461538461538464
1272	237063	0.3333333333333333
4215	237063	0.6666666666666666
356	237090	0.2857142857142857
20955	237090	0.14285714285714285
26984	237090	0.5714285714285714
356	237096	0.3333333333333333
25790	237096	0.6666666666666666
26785	237108	0.5
26928	237108	0.5
120	237109	0.2857142857142857
1272	237109	0.14285714285714285
2186	237109	0.2857142857142857
21620	237109	0.14285714285714285
27184	237109	0.14285714285714285
5184	237111	0.5
27185	237111	0.5
875	237112	0.5
25674	237112	0.5
4327	237113	0.23076923076923078
26813	237113	0.07692307692307693
27086	237113	0.6923076923076923
1542	237116	0.25
25674	237116	0.5
34129	237116	0.25
3	237125	0.5
26823	237125	0.5
19	237126	0.3333333333333333
26024	237126	0.6666666666666666
21134	237133	0.6
22477	237133	0.4
5184	237135	0.5
27187	237135	0.5
23248	237137	0.3333333333333333
36455	237137	0.3333333333333333
27188	237137	0.3333333333333333
499	237145	0.25
26215	237145	0.75
26871	237155	1.0
26768	237157	1.0
17876	237162	0.5
27189	237162	0.5
5184	237173	0.3333333333333333
20992	237173	0.05555555555555555
27179	237173	0.6111111111111112
356	237183	0.25
25299	237183	0.25
28244	237183	0.25
27042	237183	0.25
3	237184	0.25
10	237184	0.25
27153	237184	0.5
20955	237197	0.3333333333333333
27192	237197	0.6666666666666666
3462	237204	0.3333333333333333
17756	237204	0.16666666666666666
26246	237204	0.5
3537	237206	0.125
26831	237206	0.5
27079	237206	0.375
5184	237208	0.5
26691	237208	0.5
20955	237211	0.5
21654	237211	0.5
356	237241	0.2857142857142857
1966	237241	0.2857142857142857
3462	237241	0.2857142857142857
26157	237241	0.14285714285714285
3	237246	0.3333333333333333
26993	237246	0.6666666666666666
356	237248	0.42857142857142855
26823	237248	0.5714285714285714
3	237270	0.14285714285714285
356	237270	0.2857142857142857
26823	237270	0.5
31437	237270	0.07142857142857142
4848	237279	0.3333333333333333
17876	237279	0.3333333333333333
12316	237279	0.3333333333333333
20992	237284	0.25
27197	237284	0.75
23682	237290	0.3333333333333333
26475	237290	0.6666666666666666
25	237295	0.14285714285714285
13601	237295	0.2857142857142857
20992	237295	0.14285714285714285
25107	237295	0.2857142857142857
26871	237295	0.14285714285714285
3384	237305	0.11428571428571428
20955	237305	0.34285714285714286
26592	237305	0.5428571428571428
5184	237307	0.25
17756	237307	0.25
27201	237307	0.5
2050	237348	0.2
20992	237348	0.2
25268	237348	0.4
27205	237348	0.2
26373	237351	0.3333333333333333
27161	237351	0.6666666666666666
1272	237365	0.5
26309	237365	0.5
27159	237375	0.5
27208	237375	0.5
113	237378	0.5
27156	237378	0.5
1034	237379	0.25
1640	237379	0.25
27058	237379	0.5
27086	237381	1.0
19	237386	0.5
27170	237386	0.5
1272	237391	0.4
27099	237391	0.6
21811	237397	0.5
27210	237397	0.5
1034	237401	0.5
24958	237401	0.5
4327	237411	0.09090909090909091
25138	237411	0.18181818181818182
26831	237411	0.09090909090909091
27179	237411	0.45454545454545453
27214	237411	0.18181818181818182
26847	237415	0.5
26472	237415	0.5
22089	237419	0.3333333333333333
25299	237419	0.3333333333333333
26472	237419	0.3333333333333333
57	237421	0.14285714285714285
24627	237421	0.2857142857142857
26721	237421	0.5714285714285714
5184	237422	0.3333333333333333
30658	237422	0.3333333333333333
27215	237422	0.3333333333333333
2873	237426	0.5
4215	237426	0.5
4327	237430	0.17647058823529413
26813	237430	0.23529411764705882
26984	237430	0.5882352941176471
1034	237431	0.5
26852	237431	0.5
1034	237442	0.3333333333333333
25138	237442	0.6666666666666666
5184	237451	0.375
26914	237451	0.5
28889	237451	0.125
875	237452	0.5
27219	237452	0.5
4327	237453	0.2
19020	237453	0.6
20159	237453	0.2
20914	237459	0.3333333333333333
22552	237459	0.6666666666666666
5184	237461	0.5
27220	237461	0.5
25832	237464	0.6666666666666666
26348	237464	0.3333333333333333
27159	237465	0.3333333333333333
27201	237465	0.6666666666666666
23017	237476	0.6666666666666666
31628	237476	0.3333333333333333
3384	237478	0.25
4327	237478	0.25
25107	237478	0.5
120	237494	0.07692307692307693
356	237494	0.07692307692307693
5184	237494	0.3076923076923077
22409	237494	0.15384615384615385
27116	237494	0.23076923076923078
31033	237494	0.07692307692307693
36122	237494	0.07692307692307693
113	237496	0.5
905	237496	0.25
17876	237496	0.25
26215	237505	1.0
27287	237510	0.5
26246	237510	0.5
2647	237517	0.3333333333333333
20992	237517	0.6666666666666666
10	237523	0.3333333333333333
3415	237523	0.6666666666666666
26024	237534	0.42857142857142855
26831	237534	0.14285714285714285
27228	237534	0.42857142857142855
26984	237535	0.3333333333333333
27226	237535	0.5
27237	237535	0.16666666666666666
2647	237546	0.4444444444444444
26246	237546	0.5555555555555556
4040	237548	0.5
25674	237548	0.5
113	237549	0.5
17876	237549	0.5
10	237554	0.25
2575	237554	0.25
26852	237554	0.5
1272	237563	0.5
27099	237563	0.5
27237	237565	0.3333333333333333
35005	237565	0.3333333333333333
27126	237565	0.3333333333333333
25	237568	0.3333333333333333
1165	237568	0.6666666666666666
26985	237573	0.6666666666666666
28245	237573	0.3333333333333333
20955	237579	0.25
26601	237579	0.5
32664	237579	0.25
20955	237580	0.375
26403	237580	0.125
26601	237580	0.5
27244	237585	0.3333333333333333
27555	237585	0.3333333333333333
26977	237585	0.3333333333333333
1158	237588	0.3333333333333333
27716	237588	0.3333333333333333
26940	237588	0.3333333333333333
26984	237590	0.5
27211	237590	0.5
2685	237591	0.6666666666666666
5184	237591	0.3333333333333333
1034	237592	0.3333333333333333
5184	237592	0.3333333333333333
27232	237592	0.3333333333333333
26493	237597	1.0
2647	237611	0.14285714285714285
22477	237611	0.2857142857142857
22900	237611	0.42857142857142855
25836	237611	0.14285714285714285
2209	237613	0.25
2575	237613	0.25
18176	237613	0.125
23797	237613	0.125
32499	237613	0.25
3	237625	0.4
5184	237625	0.2
5464	237625	0.4
25268	237631	0.4444444444444444
26831	237631	0.5555555555555556
458	237632	0.5
26956	237632	0.5
5184	237633	0.3333333333333333
29529	237633	0.3333333333333333
27234	237633	0.3333333333333333
25950	237634	0.5
26871	237634	0.5
113	237662	0.3333333333333333
17876	237662	0.6666666666666666
26097	237671	0.5
27235	237671	0.5
5184	237672	0.5
27138	237672	0.5
25037	237678	0.5555555555555556
26871	237678	0.4444444444444444
5184	237689	0.2
20654	237689	0.6
30451	237689	0.2
27086	237690	1.0
10	237700	0.3333333333333333
27238	237700	0.6666666666666666
22	237703	0.2
2050	237703	0.2
26871	237703	0.2
27240	237703	0.4
3	237714	0.3333333333333333
18936	237714	0.3333333333333333
27072	237714	0.3333333333333333
5184	237717	0.125
17876	237717	0.25
27243	237717	0.5
32419	237717	0.125
20340	237737	0.5
27144	237737	0.5
5184	237739	0.5
26924	237739	0.25
27247	237739	0.25
1112	237748	0.2
2647	237748	0.4
26953	237748	0.4
2647	237755	0.5
26246	237755	0.5
27013	237764	0.6666666666666666
27568	237764	0.16666666666666666
27654	237764	0.16666666666666666
25	237774	0.2
2647	237774	0.2
17876	237774	0.2
27253	237774	0.4
22	237789	0.09090909090909091
2647	237789	0.36363636363636365
4327	237789	0.09090909090909091
26924	237789	0.45454545454545453
2647	237796	0.5
26097	237796	0.5
4327	237798	0.2
26916	237798	0.2
27254	237798	0.6
22434	237802	0.6666666666666666
26636	237802	0.3333333333333333
1587	237805	0.25
10946	237805	0.25
27115	237805	0.25
22267	237805	0.25
5421	237806	0.75
26736	237806	0.25
10	237810	0.25
875	237810	0.25
27161	237810	0.5
2647	237817	0.25
26871	237817	0.25
27068	237817	0.5
19	237819	0.5
22267	237819	0.5
3	237828	0.0625
1272	237828	0.1875
26636	237828	0.5625
26736	237828	0.1875
26736	237836	0.5
25082	237836	0.5
25409	237852	0.5
27259	237852	0.5
2647	237854	0.6666666666666666
27124	237854	0.3333333333333333
458	237858	0.3333333333333333
31473	237858	0.3333333333333333
2221	237858	0.3333333333333333
26831	237862	0.5
26953	237862	0.5
10	237874	0.5
27153	237874	0.5
27483	237883	0.5
26721	237883	0.5
875	237885	0.3333333333333333
26601	237885	0.5
28023	237885	0.16666666666666666
1272	237886	0.3333333333333333
17876	237886	0.6666666666666666
26736	237891	0.5
27261	237891	0.5
5184	237893	0.6666666666666666
27262	237893	0.3333333333333333
5184	237894	0.42857142857142855
26691	237894	0.5714285714285714
2873	237895	0.5
27063	237895	0.5
1272	237904	0.5
26636	237904	0.5
1272	237935	0.2857142857142857
5184	237935	0.2857142857142857
17876	237935	0.14285714285714285
27266	237935	0.2857142857142857
5184	237939	0.14285714285714285
15286	237939	0.14285714285714285
27268	237939	0.5714285714285714
28810	237939	0.14285714285714285
5184	237944	0.5
120	237944	0.5
1034	237946	0.5
27269	237946	0.5
20955	237947	0.3333333333333333
26592	237947	0.6666666666666666
29197	237957	0.5
14101	237957	0.5
2873	237958	0.5
27271	237958	0.5
30733	237960	0.5
27272	237960	0.5
3384	237968	0.5
20955	237968	0.5
5184	237972	0.5555555555555556
27273	237972	0.4444444444444444
25268	237975	0.5
26984	237975	0.5
19	237988	0.5
26601	237988	0.5
26601	237991	1.0
2050	237992	0.3333333333333333
27205	237992	0.6666666666666666
5184	237993	0.5
26601	237993	0.3333333333333333
26831	237993	0.16666666666666666
1112	237994	0.5
26246	237994	0.5
4809	238003	0.1
5184	238003	0.5
20682	238003	0.4
5184	238007	0.16666666666666666
12786	238007	0.16666666666666666
27276	238007	0.5
28320	238007	0.16666666666666666
10	238009	0.25
875	238009	0.25
25486	238009	0.25
21252	238009	0.25
4327	238011	0.5
26977	238011	0.5
3	238014	0.3333333333333333
27278	238014	0.6666666666666666
875	238016	0.3333333333333333
2193	238016	0.6666666666666666
2873	238020	0.3333333333333333
25023	238020	0.6666666666666666
25409	238028	0.3333333333333333
26768	238028	0.6666666666666666
21440	238042	1.0
20641	238046	0.5
26368	238046	0.5
1034	238048	0.25
27280	238048	0.75
30452	238049	0.5
27283	238049	0.5
5184	238053	0.3333333333333333
27284	238053	0.6666666666666666
3462	238056	0.5
2186	238056	0.5
17756	238058	0.2
20159	238058	0.2
27197	238058	0.6
27782	238062	0.25
27819	238062	0.25
29646	238062	0.25
27286	238062	0.25
26847	238064	0.5
21619	238064	0.5
20641	238065	0.6
21619	238065	0.4
